timestamp,asset_id,motor_temperature,intake_pressure,discharge_pressure,motor_current,radial_vibration,axial_vibration,flow_rate,efficiency
2026-01-02T17:30:00,ESP-Well-001,107.92,283.32,870.62,59.09,0.94,0.4,2689.34,76.3
2026-01-02T17:40:00,ESP-Well-001,109.54,370.28,1113.51,65.05,1.3,0.51,3225.87,78.34
2026-01-02T17:50:00,ESP-Well-001,112.75,307.17,908.58,63.27,1.24,0.44,3306.85,77.69
2026-01-02T18:00:00,ESP-Well-001,106.1,365.16,1063.62,65.65,1.37,0.34,2520.75,84.48
2026-01-02T18:10:00,ESP-Well-001,108.47,346.12,1159.44,67.61,1.12,0.25,2938.33,76.34
2026-01-02T18:20:00,ESP-Well-001,90.21,433.48,902.76,57.16,0.85,0.44,2920.01,82.62
2026-01-02T18:30:00,ESP-Well-001,99.06,378.41,892.22,60.57,0.72,0.57,2728.54,85.02
2026-01-02T18:40:00,ESP-Well-001,104.88,377.63,960.06,68.28,0.84,0.37,2985.94,82.54
2026-01-02T18:50:00,ESP-Well-001,104.36,374.31,1019.75,53.54,0.72,0.36,2662.14,83.14
2026-01-02T19:00:00,ESP-Well-001,94.76,384.7,1001.93,56.16,1.34,0.23,3179.68,79.65
2026-01-02T19:10:00,ESP-Well-001,102.39,399.73,1186.39,58.17,1.02,0.76,3409.13,78.72
2026-01-02T19:20:00,ESP-Well-001,103.13,410.31,1095.02,69.85,0.63,0.5,3299.2,78.38
2026-01-02T19:30:00,ESP-Well-001,111.32,322.54,956.83,65.28,1.2,0.55,3495.47,82.49
2026-01-02T19:40:00,ESP-Well-001,111.47,292.63,883.95,60.34,0.63,0.79,2983.44,81.11
2026-01-02T19:50:00,ESP-Well-001,103.64,391.69,1035.17,60.79,0.91,0.61,2923.55,82.03
2026-01-02T20:00:00,ESP-Well-001,94.43,388.51,1133.08,68.31,1.37,0.31,3016.17,79.55
2026-01-02T20:10:00,ESP-Well-001,107.86,354.75,1022.21,69.72,1.21,0.25,3233.92,85.34
2026-01-02T20:20:00,ESP-Well-001,87.66,349.85,1036.03,50.84,0.72,0.73,2511.27,75.75
2026-01-02T20:30:00,ESP-Well-001,102.71,439.97,868.17,69.6,0.79,0.72,3375.41,86.69
2026-01-02T20:40:00,ESP-Well-001,92.49,336.8,1040.53,68.29,0.64,0.68,2751.82,82.8
2026-01-02T20:50:00,ESP-Well-001,89.54,341.86,950.23,57.38,0.84,0.54,3277.0,83.71
2026-01-02T21:00:00,ESP-Well-001,86.4,275.12,954.68,62.79,1.01,0.22,3090.06,84.02
2026-01-02T21:10:00,ESP-Well-001,100.92,420.74,922.24,50.03,1.34,0.65,2886.05,85.95
2026-01-02T21:20:00,ESP-Well-001,111.02,379.46,968.28,69.37,0.71,0.52,2915.11,83.96
2026-01-02T21:30:00,ESP-Well-001,100.82,272.36,997.81,67.62,0.88,0.52,3492.48,87.13
2026-01-02T21:40:00,ESP-Well-001,99.81,399.68,1016.15,69.86,0.86,0.59,3461.5,85.16
2026-01-02T21:50:00,ESP-Well-001,105.23,334.55,1193.98,69.51,1.04,0.51,3401.45,86.94
2026-01-02T22:00:00,ESP-Well-001,93.56,423.56,996.35,61.19,1.11,0.58,2753.48,79.25
2026-01-02T22:10:00,ESP-Well-001,97.53,320.42,891.98,58.75,0.88,0.72,2857.94,77.08
2026-01-02T22:20:00,ESP-Well-001,85.84,330.31,803.22,60.85,0.84,0.49,3364.97,87.89
2026-01-02T22:30:00,ESP-Well-001,91.63,339.51,1183.09,64.63,1.13,0.71,3098.42,83.51
2026-01-02T22:40:00,ESP-Well-001,90.2,364.49,1111.19,60.59,1.06,0.22,3319.21,87.63
2026-01-02T22:50:00,ESP-Well-001,93.9,321.36,1009.04,59.54,1.26,0.76,3286.32,82.75
2026-01-02T23:00:00,ESP-Well-001,106.38,400.61,875.69,68.49,1.35,0.49,3497.51,77.12
2026-01-02T23:10:00,ESP-Well-001,93.85,389.73,1104.42,52.78,0.66,0.42,2866.89,86.06
2026-01-02T23:20:00,ESP-Well-001,99.21,314.46,1055.94,55.02,1.39,0.25,3287.72,80.67
2026-01-02T23:30:00,ESP-Well-001,105.17,343.07,1112.92,58.28,1.16,0.42,3081.98,85.21
2026-01-02T23:40:00,ESP-Well-001,96.35,338.72,902.64,68.29,1.06,0.41,2695.36,76.39
2026-01-02T23:50:00,ESP-Well-001,105.17,288.59,902.92,51.34,1.26,0.78,2808.03,84.68
2026-01-03T00:00:00,ESP-Well-001,114.93,253.3,978.92,63.76,1.16,0.38,2519.99,78.47
2026-01-03T00:10:00,ESP-Well-001,95.37,386.24,988.61,65.5,0.89,0.77,3078.04,80.5
2026-01-03T00:20:00,ESP-Well-001,88.06,433.11,1135.36,50.71,0.64,0.68,2919.35,80.46
2026-01-03T00:30:00,ESP-Well-001,92.61,373.83,970.38,51.48,0.77,0.55,2823.19,80.61
2026-01-03T00:40:00,ESP-Well-001,90.98,323.94,1024.43,68.46,1.06,0.76,3231.07,76.22
2026-01-03T00:50:00,ESP-Well-001,92.81,375.64,1171.36,51.77,0.95,0.39,2778.3,79.94
2026-01-03T01:00:00,ESP-Well-001,91.02,360.79,807.0,51.79,0.6,0.52,2561.68,76.1
2026-01-03T01:10:00,ESP-Well-001,98.68,303.42,962.96,65.8,0.81,0.54,3477.86,76.51
2026-01-03T01:20:00,ESP-Well-001,90.59,354.58,802.6,57.34,1.33,0.21,2638.19,85.01
2026-01-03T01:30:00,ESP-Well-001,106.34,289.12,1156.53,56.56,0.86,0.38,3134.73,79.99
2026-01-03T01:40:00,ESP-Well-001,88.13,257.87,1145.91,54.13,0.84,0.36,3226.57,87.17
2026-01-03T01:50:00,ESP-Well-001,105.81,372.05,966.54,53.12,0.78,0.63,2937.22,79.78
2026-01-03T02:00:00,ESP-Well-001,103.48,406.27,1057.66,50.29,1.08,0.65,2562.13,83.17
2026-01-03T02:10:00,ESP-Well-001,94.85,268.04,812.35,67.43,0.72,0.21,3485.51,76.75
2026-01-03T02:20:00,ESP-Well-001,107.18,302.56,832.51,67.21,0.64,0.22,2944.99,85.96
2026-01-03T02:30:00,ESP-Well-001,105.77,386.62,1067.06,53.44,1.34,0.35,3093.14,87.29
2026-01-03T02:40:00,ESP-Well-001,93.25,363.89,1027.36,63.23,0.71,0.63,2871.51,84.76
2026-01-03T02:50:00,ESP-Well-001,101.0,288.83,944.46,55.93,0.88,0.62,2561.4,81.68
2026-01-03T03:00:00,ESP-Well-001,96.94,315.1,1145.12,69.51,1.2,0.32,3393.72,84.43
2026-01-03T03:10:00,ESP-Well-001,108.93,407.66,906.29,55.24,1.32,0.28,3319.82,79.93
2026-01-03T03:20:00,ESP-Well-001,92.96,391.97,1159.06,57.16,1.13,0.6,2657.77,78.0
2026-01-03T03:30:00,ESP-Well-001,108.87,443.26,997.88,52.62,1.33,0.3,2980.47,84.07
2026-01-03T03:40:00,ESP-Well-001,96.22,283.46,1063.61,53.73,1.32,0.6,2922.44,75.68
2026-01-03T03:50:00,ESP-Well-001,85.8,444.45,920.37,60.2,0.65,0.8,3433.3,81.39
2026-01-03T04:00:00,ESP-Well-001,113.99,358.02,1009.15,63.19,1.34,0.39,2998.83,84.84
2026-01-03T04:10:00,ESP-Well-001,99.76,426.22,837.63,52.3,0.68,0.7,3348.99,76.65
2026-01-03T04:20:00,ESP-Well-001,114.89,443.1,1182.62,53.13,1.31,0.58,3129.92,81.27
2026-01-03T04:30:00,ESP-Well-001,88.5,333.09,1192.06,62.84,0.67,0.48,3494.74,78.06
2026-01-03T04:40:00,ESP-Well-001,94.0,285.73,1173.69,69.31,0.65,0.23,2616.7,85.08
2026-01-03T04:50:00,ESP-Well-001,94.74,374.64,844.68,61.55,0.61,0.68,3241.9,82.93
2026-01-03T05:00:00,ESP-Well-001,112.57,361.59,850.96,62.45,1.28,0.43,2558.83,87.35
2026-01-03T05:10:00,ESP-Well-001,87.77,379.96,926.87,66.34,0.92,0.49,3240.85,84.73
2026-01-03T05:20:00,ESP-Well-001,85.7,353.68,881.95,68.1,1.23,0.79,2654.63,75.28
2026-01-03T05:30:00,ESP-Well-001,106.26,422.85,842.89,50.6,1.23,0.49,2721.78,76.15
2026-01-03T05:40:00,ESP-Well-001,93.81,300.58,1106.69,62.51,0.73,0.66,2880.74,78.35
2026-01-03T05:50:00,ESP-Well-001,89.32,388.59,884.24,67.34,1.06,0.78,3086.67,80.6
2026-01-03T06:00:00,ESP-Well-001,104.56,361.62,969.04,65.12,0.92,0.58,3391.42,86.79
2026-01-03T06:10:00,ESP-Well-001,98.02,407.24,1184.12,60.96,0.63,0.46,2538.47,79.87
2026-01-03T06:20:00,ESP-Well-001,102.85,440.09,869.71,61.76,0.88,0.75,3155.91,76.14
2026-01-03T06:30:00,ESP-Well-001,90.36,280.41,811.58,60.3,0.93,0.38,2873.27,85.56
2026-01-03T06:40:00,ESP-Well-001,89.78,374.26,802.12,61.8,1.04,0.26,2532.2,77.03
2026-01-03T06:50:00,ESP-Well-001,92.21,340.2,830.14,51.95,0.8,0.33,3198.07,86.03
2026-01-03T07:00:00,ESP-Well-001,109.21,311.1,815.92,63.65,1.32,0.68,2837.28,76.5
2026-01-03T07:10:00,ESP-Well-001,101.3,273.54,1006.99,52.34,0.65,0.58,3311.24,83.17
2026-01-03T07:20:00,ESP-Well-001,95.27,277.89,1174.88,64.28,0.68,0.35,2931.96,78.44
2026-01-03T07:30:00,ESP-Well-001,114.92,375.18,1120.47,66.2,1.38,0.75,3079.1,79.79
2026-01-03T07:40:00,ESP-Well-001,96.02,353.9,931.07,67.36,1.15,0.58,3259.78,78.31
2026-01-03T07:50:00,ESP-Well-001,113.11,301.77,1104.2,54.03,0.89,0.23,2500.36,85.78
2026-01-03T08:00:00,ESP-Well-001,99.87,319.36,815.7,59.71,1.38,0.54,2527.87,86.14
2026-01-03T08:10:00,ESP-Well-001,99.66,273.11,1157.42,54.88,0.92,0.35,3475.25,84.06
2026-01-03T08:20:00,ESP-Well-001,85.43,440.52,1028.65,56.02,1.23,0.25,2944.69,77.88
2026-01-03T08:30:00,ESP-Well-001,100.09,331.33,895.97,69.14,1.37,0.62,2505.18,79.45
2026-01-03T08:40:00,ESP-Well-001,89.49,320.78,1009.1,53.3,0.61,0.55,3047.75,84.63
2026-01-03T08:50:00,ESP-Well-001,107.01,405.88,1028.53,66.55,1.27,0.51,2990.2,87.59
2026-01-03T09:00:00,ESP-Well-001,113.66,442.0,882.9,50.93,0.82,0.46,3168.09,80.38
2026-01-03T09:10:00,ESP-Well-001,105.06,309.56,851.87,51.29,0.96,0.3,3447.13,76.36
2026-01-03T09:20:00,ESP-Well-001,102.26,393.24,1079.72,67.9,0.97,0.76,3108.57,84.03
2026-01-03T09:30:00,ESP-Well-001,106.56,268.28,1174.7,60.99,0.86,0.39,3481.99,87.36
2026-01-03T09:40:00,ESP-Well-001,110.26,389.51,827.34,56.69,1.08,0.37,3038.3,87.71
2026-01-03T09:50:00,ESP-Well-001,111.95,295.37,989.05,52.75,0.84,0.66,2693.4,83.12
2026-01-03T10:00:00,ESP-Well-001,97.43,442.78,1062.97,67.25,0.96,0.47,3045.97,85.11
2026-01-03T10:10:00,ESP-Well-001,94.31,361.24,827.69,59.84,0.84,0.72,3168.84,84.48
2026-01-03T10:20:00,ESP-Well-001,105.89,436.41,979.94,59.98,1.12,0.42,2504.35,84.74
2026-01-03T10:30:00,ESP-Well-001,96.08,268.29,1176.55,59.82,0.79,0.38,3363.62,86.62
2026-01-03T10:40:00,ESP-Well-001,100.21,279.84,962.68,60.67,1.11,0.57,3116.61,78.0
2026-01-03T10:50:00,ESP-Well-001,97.61,424.01,1023.6,69.21,0.86,0.27,3351.79,85.54
2026-01-03T11:00:00,ESP-Well-001,101.44,256.28,1121.53,60.86,1.11,0.2,2844.16,79.69
2026-01-03T11:10:00,ESP-Well-001,85.54,388.15,990.66,64.52,0.73,0.22,2993.89,75.26
2026-01-03T11:20:00,ESP-Well-001,87.9,285.5,941.3,53.5,1.35,0.5,3193.31,78.1
2026-01-03T11:30:00,ESP-Well-001,87.82,361.34,993.33,54.72,1.35,0.46,2901.27,77.35
2026-01-03T11:40:00,ESP-Well-001,107.93,270.55,922.23,50.23,1.01,0.25,2660.04,78.35
2026-01-03T11:50:00,ESP-Well-001,98.6,341.87,1049.89,56.87,0.92,0.79,3077.38,79.14
2026-01-03T12:00:00,ESP-Well-001,103.28,272.9,889.44,67.66,1.02,0.35,2950.15,82.33
2026-01-03T12:10:00,ESP-Well-001,109.38,374.89,1163.54,51.9,0.61,0.64,2560.32,83.13
2026-01-03T12:20:00,ESP-Well-001,100.89,259.84,859.85,54.76,0.93,0.63,3398.6,85.71
2026-01-03T12:30:00,ESP-Well-001,99.46,369.63,1020.07,66.18,0.72,0.71,2881.29,81.29
2026-01-03T12:40:00,ESP-Well-001,88.97,430.16,858.9,64.19,1.18,0.34,3170.68,81.95
2026-01-03T12:50:00,ESP-Well-001,86.14,388.11,825.97,54.24,1.02,0.63,2546.53,82.78
2026-01-03T13:00:00,ESP-Well-001,110.11,343.19,958.55,69.7,1.17,0.38,2735.18,76.4
2026-01-03T13:10:00,ESP-Well-001,104.6,307.58,997.98,58.89,1.26,0.76,2881.6,84.58
2026-01-03T13:20:00,ESP-Well-001,86.44,398.0,1121.92,58.19,1.15,0.39,2728.99,85.62
2026-01-03T13:30:00,ESP-Well-001,111.78,278.88,1008.08,60.26,1.06,0.26,3160.62,76.06
2026-01-03T13:40:00,ESP-Well-001,103.05,303.07,881.99,60.19,0.81,0.36,2624.15,82.72
2026-01-03T13:50:00,ESP-Well-001,113.76,402.17,1181.19,66.9,1.39,0.79,3373.75,80.34
2026-01-03T14:00:00,ESP-Well-001,104.68,302.92,1104.56,50.32,0.78,0.22,3483.18,80.33
2026-01-03T14:10:00,ESP-Well-001,94.19,317.3,915.84,55.74,0.83,0.66,2532.97,79.32
2026-01-03T14:20:00,ESP-Well-001,95.83,293.65,1160.91,67.03,1.34,0.43,2993.69,75.49
2026-01-03T14:30:00,ESP-Well-001,113.39,303.85,1108.21,68.5,0.76,0.49,3466.23,75.09
2026-01-03T14:40:00,ESP-Well-001,91.09,323.2,1071.89,62.78,1.17,0.39,3347.74,80.74
2026-01-03T14:50:00,ESP-Well-001,95.19,264.75,949.43,64.22,1.03,0.55,3288.32,76.82
2026-01-03T15:00:00,ESP-Well-001,88.95,432.35,1165.3,50.0,0.76,0.36,3170.7,76.61
2026-01-03T15:10:00,ESP-Well-001,113.26,258.92,908.53,51.98,0.71,0.28,3241.33,83.64
2026-01-03T15:20:00,ESP-Well-001,107.51,306.52,1050.49,52.42,0.66,0.34,3298.75,85.05
2026-01-03T15:30:00,ESP-Well-001,102.18,445.81,1066.12,63.39,1.04,0.29,2969.08,83.31
2026-01-03T15:40:00,ESP-Well-001,88.35,326.84,1061.96,64.0,0.95,0.22,2752.33,87.63
2026-01-03T15:50:00,ESP-Well-001,112.91,283.65,909.96,64.1,1.09,0.33,2948.97,81.56
2026-01-03T16:00:00,ESP-Well-001,104.71,262.79,1118.81,65.36,1.3,0.59,2869.64,87.54
2026-01-03T16:10:00,ESP-Well-001,97.34,398.96,1101.97,63.12,0.84,0.28,2718.05,75.18
2026-01-03T16:20:00,ESP-Well-001,89.84,429.71,941.06,52.06,1.04,0.23,2988.82,87.06
2026-01-03T16:30:00,ESP-Well-001,93.14,371.99,1116.55,68.37,1.33,0.35,2729.62,86.3
2026-01-03T16:40:00,ESP-Well-001,113.43,444.28,1120.65,53.85,1.14,0.45,2969.72,87.9
2026-01-03T16:50:00,ESP-Well-001,90.7,318.23,1131.96,69.82,0.99,0.43,2943.18,87.83
2026-01-03T17:00:00,ESP-Well-001,103.24,378.35,801.49,65.08,1.08,0.22,2835.97,78.61
2026-01-03T17:10:00,ESP-Well-001,99.21,432.4,1189.99,63.19,0.93,0.27,3285.07,84.96
2026-01-03T17:20:00,ESP-Well-001,113.51,445.57,823.29,63.55,0.95,0.8,2691.5,79.67
2026-01-03T17:30:00,ESP-Well-001,92.85,363.77,1077.72,51.98,0.77,0.6,2540.69,87.11
2026-01-03T17:40:00,ESP-Well-001,107.51,436.87,938.91,52.3,1.32,0.61,3255.64,80.04
2026-01-03T17:50:00,ESP-Well-001,100.95,253.62,878.73,50.12,0.69,0.46,2854.9,80.05
2026-01-03T18:00:00,ESP-Well-001,110.11,394.51,1033.39,50.2,1.29,0.29,3330.63,79.21
2026-01-03T18:10:00,ESP-Well-001,110.67,420.56,983.65,51.59,0.68,0.4,2958.92,76.37
2026-01-03T18:20:00,ESP-Well-001,105.24,250.75,858.46,54.0,0.67,0.4,3086.38,87.99
2026-01-03T18:30:00,ESP-Well-001,91.47,365.39,810.32,59.69,0.83,0.65,2973.31,79.66
2026-01-03T18:40:00,ESP-Well-001,88.01,300.06,1058.09,56.24,0.91,0.4,3176.22,84.01
2026-01-03T18:50:00,ESP-Well-001,111.14,424.23,900.61,54.85,1.1,0.74,2631.58,75.38
2026-01-03T19:00:00,ESP-Well-001,96.33,400.28,1058.64,51.81,1.3,0.65,2941.5,79.98
2026-01-03T19:10:00,ESP-Well-001,110.26,301.41,876.48,52.18,1.08,0.4,2885.06,84.96
2026-01-03T19:20:00,ESP-Well-001,105.02,281.64,824.82,53.94,0.88,0.6,3176.73,82.66
2026-01-03T19:30:00,ESP-Well-001,111.09,386.44,878.91,54.48,0.94,0.54,2543.66,79.57
2026-01-03T19:40:00,ESP-Well-001,97.01,275.97,1109.25,55.16,0.87,0.28,2892.85,80.57
2026-01-03T19:50:00,ESP-Well-001,87.06,292.79,806.23,51.64,0.81,0.47,3006.44,78.98
2026-01-03T20:00:00,ESP-Well-001,113.73,302.11,825.07,69.11,1.26,0.28,3214.48,79.35
2026-01-03T20:10:00,ESP-Well-001,92.79,401.4,896.04,55.58,0.79,0.75,2952.24,86.27
2026-01-03T20:20:00,ESP-Well-001,106.44,303.59,1156.5,50.92,0.89,0.46,3151.11,80.5
2026-01-03T20:30:00,ESP-Well-001,111.05,353.21,809.02,57.42,1.22,0.54,3108.42,85.63
2026-01-03T20:40:00,ESP-Well-001,109.69,264.2,1026.52,64.17,1.07,0.52,3402.25,85.3
2026-01-03T20:50:00,ESP-Well-001,112.59,270.36,920.72,50.18,1.32,0.54,2562.23,80.79
2026-01-03T21:00:00,ESP-Well-001,111.76,387.98,1081.89,52.52,1.35,0.7,2781.91,84.13
2026-01-03T21:10:00,ESP-Well-001,108.34,322.44,1090.88,50.07,0.93,0.72,3329.19,83.86
2026-01-03T21:20:00,ESP-Well-001,114.64,391.96,889.97,63.97,1.29,0.27,3259.9,81.98
2026-01-03T21:30:00,ESP-Well-001,87.41,312.43,1004.2,64.88,0.68,0.7,3474.99,76.54
2026-01-03T21:40:00,ESP-Well-001,109.93,362.42,970.18,58.6,0.86,0.37,2941.66,85.92
2026-01-03T21:50:00,ESP-Well-001,114.84,438.8,1149.17,56.26,0.78,0.47,2657.03,81.79
2026-01-03T22:00:00,ESP-Well-001,92.44,356.87,1008.54,65.56,1.38,0.69,2798.33,75.03
2026-01-03T22:10:00,ESP-Well-001,106.0,315.04,966.1,64.05,0.67,0.58,3404.83,84.95
2026-01-03T22:20:00,ESP-Well-001,109.66,292.71,890.43,63.24,0.76,0.52,3018.03,75.5
2026-01-03T22:30:00,ESP-Well-001,103.71,259.45,1017.04,62.32,0.8,0.55,2800.64,84.34
2026-01-03T22:40:00,ESP-Well-001,89.25,408.39,849.52,67.6,0.8,0.53,2559.84,85.3
2026-01-03T22:50:00,ESP-Well-001,99.27,366.07,881.03,68.0,1.18,0.42,3043.02,84.0
2026-01-03T23:00:00,ESP-Well-001,99.44,409.36,1175.63,64.87,1.1,0.79,2875.88,80.13
2026-01-03T23:10:00,ESP-Well-001,107.41,372.01,1020.79,58.25,1.14,0.48,3416.8,77.4
2026-01-03T23:20:00,ESP-Well-001,112.07,390.73,946.52,51.75,0.88,0.68,2963.87,86.8
2026-01-03T23:30:00,ESP-Well-001,100.43,421.79,832.33,63.89,1.03,0.28,2936.82,83.95
2026-01-03T23:40:00,ESP-Well-001,88.54,379.17,1071.9,60.2,1.3,0.22,2953.97,86.06
2026-01-03T23:50:00,ESP-Well-001,85.53,252.77,839.85,61.76,0.69,0.67,3342.92,77.3
2026-01-04T00:00:00,ESP-Well-001,87.05,254.86,1026.25,56.03,1.32,0.37,3106.19,85.75
2026-01-04T00:10:00,ESP-Well-001,93.9,357.54,955.15,58.02,1.38,0.52,2986.58,79.26
2026-01-04T00:20:00,ESP-Well-001,87.34,419.73,1028.77,69.33,1.24,0.47,3207.03,86.39
2026-01-04T00:30:00,ESP-Well-001,105.54,333.85,948.27,50.87,1.18,0.48,2698.58,77.73
2026-01-04T00:40:00,ESP-Well-001,113.61,322.72,1098.01,62.34,1.15,0.66,3003.95,77.39
2026-01-04T00:50:00,ESP-Well-001,112.85,299.79,876.87,66.6,0.91,0.46,2523.32,79.1
2026-01-04T01:00:00,ESP-Well-001,103.44,276.25,867.04,56.5,1.08,0.32,2615.55,80.25
2026-01-04T01:10:00,ESP-Well-001,108.29,340.0,990.27,60.62,1.02,0.63,3042.52,83.1
2026-01-04T01:20:00,ESP-Well-001,89.45,338.02,894.19,66.19,1.05,0.26,2743.33,78.75
2026-01-04T01:30:00,ESP-Well-001,109.64,374.03,1100.52,57.23,0.79,0.33,3403.06,84.74
2026-01-04T01:40:00,ESP-Well-001,99.43,341.83,1003.16,52.87,1.01,0.5,2928.04,81.63
2026-01-04T01:50:00,ESP-Well-001,113.93,305.04,1168.49,69.96,0.66,0.38,2815.0,85.49
2026-01-04T02:00:00,ESP-Well-001,111.65,308.62,1111.47,66.25,0.66,0.68,2840.49,78.21
2026-01-04T02:10:00,ESP-Well-001,95.31,377.13,1192.89,57.22,1.07,0.48,3482.05,83.7
2026-01-04T02:20:00,ESP-Well-001,99.99,286.78,832.14,68.91,1.22,0.26,2564.0,82.85
2026-01-04T02:30:00,ESP-Well-001,104.43,322.68,1107.19,57.79,0.77,0.78,2870.3,78.2
2026-01-04T02:40:00,ESP-Well-001,106.63,391.96,983.15,68.73,0.92,0.45,2927.67,87.69
2026-01-04T02:50:00,ESP-Well-001,110.82,281.96,1150.36,50.02,0.81,0.47,3298.88,80.9
2026-01-04T03:00:00,ESP-Well-001,100.85,291.33,942.97,55.06,0.88,0.75,3379.45,75.43
2026-01-04T03:10:00,ESP-Well-001,92.02,332.44,835.31,55.02,1.35,0.25,3027.14,78.79
2026-01-04T03:20:00,ESP-Well-001,106.07,339.22,1018.52,68.79,1.18,0.74,2537.27,77.87
2026-01-04T03:30:00,ESP-Well-001,89.22,314.1,874.34,55.82,1.05,0.71,3333.44,80.98
2026-01-04T03:40:00,ESP-Well-001,106.02,417.51,956.72,64.87,0.93,0.52,3307.6,85.71
2026-01-04T03:50:00,ESP-Well-001,85.25,310.4,1166.94,51.96,0.75,0.38,3307.59,81.58
2026-01-04T04:00:00,ESP-Well-001,94.32,338.36,1057.87,68.6,1.17,0.3,2793.83,82.18
2026-01-04T04:10:00,ESP-Well-001,88.81,324.37,1076.47,69.27,0.79,0.69,3343.69,78.83
2026-01-04T04:20:00,ESP-Well-001,90.37,328.96,1043.04,59.25,1.37,0.43,2612.34,81.84
2026-01-04T04:30:00,ESP-Well-001,105.79,427.38,987.01,53.33,0.94,0.42,2957.02,75.19
2026-01-04T04:40:00,ESP-Well-001,104.46,280.42,830.66,59.74,0.86,0.51,3071.8,83.54
2026-01-04T04:50:00,ESP-Well-001,107.23,272.01,1183.6,62.49,0.78,0.28,2766.26,87.28
2026-01-04T05:00:00,ESP-Well-001,92.39,444.33,864.78,52.88,0.94,0.75,3414.88,85.5
2026-01-04T05:10:00,ESP-Well-001,111.17,361.61,1041.6,67.68,1.36,0.28,3086.12,79.7
2026-01-04T05:20:00,ESP-Well-001,92.92,333.51,1057.82,57.51,0.98,0.32,2631.61,86.35
2026-01-04T05:30:00,ESP-Well-001,103.81,259.17,1119.84,53.94,0.98,0.64,2710.55,78.29
2026-01-04T05:40:00,ESP-Well-001,111.17,308.71,1139.33,63.93,1.34,0.47,2912.04,85.75
2026-01-04T05:50:00,ESP-Well-001,98.05,348.98,1048.09,55.04,0.86,0.47,2768.89,80.14
2026-01-04T06:00:00,ESP-Well-001,96.64,423.17,864.27,59.18,1.22,0.45,2754.59,85.4
2026-01-04T06:10:00,ESP-Well-001,93.14,338.58,910.05,50.99,0.67,0.78,2980.04,86.78
2026-01-04T06:20:00,ESP-Well-001,110.87,388.81,1061.69,66.84,1.21,0.74,2944.13,75.49
2026-01-04T06:30:00,ESP-Well-001,98.02,347.87,1032.27,50.06,1.21,0.48,2899.42,81.73
2026-01-04T06:40:00,ESP-Well-001,111.44,435.6,1168.9,65.53,0.86,0.48,2556.84,85.74
2026-01-04T06:50:00,ESP-Well-001,93.77,383.02,843.28,61.91,0.84,0.21,3145.88,84.25
2026-01-04T07:00:00,ESP-Well-001,95.48,438.34,825.28,52.04,0.63,0.34,3327.5,78.41
2026-01-04T07:10:00,ESP-Well-001,111.44,385.55,1001.53,56.45,0.95,0.79,2551.9,84.78
2026-01-04T07:20:00,ESP-Well-001,101.41,305.58,909.67,56.72,1.06,0.67,2971.12,78.6
2026-01-04T07:30:00,ESP-Well-001,98.87,391.41,1052.83,68.63,1.3,0.76,2743.33,85.13
2026-01-04T07:40:00,ESP-Well-001,85.49,250.69,1002.91,50.17,1.08,0.64,3427.3,78.65
2026-01-04T07:50:00,ESP-Well-001,98.5,441.94,1129.9,55.42,1.11,0.21,3449.52,82.45
2026-01-04T08:00:00,ESP-Well-001,91.47,412.19,878.15,65.31,0.69,0.29,2981.78,78.72
2026-01-04T08:10:00,ESP-Well-001,85.25,313.29,970.19,54.35,1.13,0.6,2955.46,86.26
2026-01-04T08:20:00,ESP-Well-001,102.52,311.44,1188.82,67.47,1.28,0.79,2539.09,75.5
2026-01-04T08:30:00,ESP-Well-001,110.31,282.24,1144.01,63.78,0.85,0.61,2821.0,87.12
2026-01-04T08:40:00,ESP-Well-001,109.94,335.15,1125.82,52.63,1.4,0.75,3041.68,75.99
2026-01-04T08:50:00,ESP-Well-001,99.84,257.81,917.92,64.17,0.64,0.55,3483.66,79.82
2026-01-04T09:00:00,ESP-Well-001,85.54,375.54,1107.24,54.75,1.15,0.71,2686.82,82.35
2026-01-04T09:10:00,ESP-Well-001,108.47,344.2,809.29,54.89,0.81,0.36,2971.45,87.18
2026-01-04T09:20:00,ESP-Well-001,88.51,300.43,1136.0,68.3,1.25,0.38,3187.71,81.2
2026-01-04T09:30:00,ESP-Well-001,92.13,306.53,1195.15,51.96,1.17,0.47,2808.62,79.66
2026-01-04T09:40:00,ESP-Well-001,95.46,340.47,806.96,55.67,0.79,0.35,3319.39,75.45
2026-01-04T09:50:00,ESP-Well-001,96.31,423.02,808.52,68.73,1.17,0.7,2591.81,77.71
2026-01-04T10:00:00,ESP-Well-001,93.54,395.04,1069.22,50.99,1.34,0.57,3009.16,76.61
2026-01-04T10:10:00,ESP-Well-001,97.46,257.79,1013.89,69.58,0.64,0.49,2742.3,78.5
2026-01-04T10:20:00,ESP-Well-001,103.18,432.34,885.35,57.35,1.09,0.24,3121.14,76.26
2026-01-04T10:30:00,ESP-Well-001,114.51,287.09,914.63,55.56,0.98,0.33,3307.02,85.71
2026-01-04T10:40:00,ESP-Well-001,96.19,278.54,802.65,68.28,1.27,0.57,2791.18,86.21
2026-01-04T10:50:00,ESP-Well-001,111.31,406.73,1155.36,52.35,0.81,0.76,2996.04,80.25
2026-01-04T11:00:00,ESP-Well-001,98.14,438.53,969.88,60.21,1.26,0.32,3153.55,75.34
2026-01-04T11:10:00,ESP-Well-001,92.44,289.01,896.94,51.53,1.04,0.31,2702.48,82.14
